epoch,validity,latitude,longitude,Heading,#SVs,Speed (MPH),epoch2,lat_dec,long_dec
1685299475962,V,0.0,0.0,0.0,3,0.0,2023-05-28 18:44:35.962,XX,XX
1685299476963,V,0.0,0.0,0.0,3,0.0,2023-05-28 18:44:36.963,XX,XX
1685299478029,V,0.0,0.0,0.0,3,0.0,2023-05-28 18:44:38.029,XX,XX
1685299478962,V,0.0,0.0,0.0,3,0.0,2023-05-28 18:44:38.962,XX,XX
1685299479962,V,0.0,0.0,0.0,3,0.0,2023-05-28 18:44:39.962,XX,XX
1685299481029,V,0.0,0.0,0.0,3,0.0,2023-05-28 18:44:41.029,XX,XX
1685299481962,V,0.0,0.0,0.0,3,0.0,2023-05-28 18:44:41.962,XX,XX
1685299482962,V,0.0,0.0,0.0,3,0.0,2023-05-28 18:44:42.962,XX,XX
1685299484029,V,0.0,0.0,0.0,3,0.0,2023-05-28 18:44:44.029,XX,XX
1685299484962,V,0.0,0.0,0.0,3,0.0,2023-05-28 18:44:44.962,XX,XX
1685299485962,V,0.0,0.0,0.0,3,0.0,2023-05-28 18:44:45.962,XX,XX
1685299487029,V,0.0,0.0,0.0,3,0.0,2023-05-28 18:44:47.029,XX,XX
1685299487962,V,0.0,0.0,0.0,3,0.0,2023-05-28 18:44:47.962,XX,XX
1685299488962,V,0.0,0.0,0.0,3,0.0,2023-05-28 18:44:48.962,XX,XX
1685299490031,V,0.0,0.0,0.0,3,0.0,2023-05-28 18:44:50.031,XX,XX
1685299490962,V,0.0,0.0,0.0,3,0.0,2023-05-28 18:44:50.962,XX,XX
1685299491963,V,0.0,0.0,0.0,3,0.0,2023-05-28 18:44:51.963,XX,XX
1685299493029,V,0.0,0.0,0.0,3,0.0,2023-05-28 18:44:53.029,XX,XX
1685299493962,V,0.0,0.0,0.0,3,0.0,2023-05-28 18:44:53.962,XX,XX
1685299494962,V,0.0,0.0,0.0,3,0.0,2023-05-28 18:44:54.962,XX,XX
1685299496029,V,0.0,0.0,0.0,3,0.0,2023-05-28 18:44:56.029,XX,XX
1685299496962,V,0.0,0.0,0.0,3,0.0,2023-05-28 18:44:56.962,XX,XX
1685299497962,V,0.0,0.0,0.0,3,0.0,2023-05-28 18:44:57.962,XX,XX
1685299499029,V,0.0,0.0,0.0,4,0.0,2023-05-28 18:44:59.029,XX,XX
1685299499963,V,0.0,0.0,0.0,4,0.0,2023-05-28 18:44:59.963,XX,XX
1685299500962,V,0.0,0.0,0.0,4,0.0,2023-05-28 18:45:00.962,XX,XX
1685299502029,V,0.0,0.0,0.0,4,0.0,2023-05-28 18:45:02.029,XX,XX
1685299502964,V,0.0,0.0,0.0,4,0.0,2023-05-28 18:45:02.964,XX,XX
1685299503963,V,0.0,0.0,0.0,4,0.0,2023-05-28 18:45:03.963,XX,XX
1685299505031,V,0.0,0.0,0.0,4,0.0,2023-05-28 18:45:05.031,XX,XX
1685299505963,V,0.0,0.0,0.0,4,0.0,2023-05-28 18:45:05.963,XX,XX
1685299506963,V,0.0,0.0,0.0,4,0.0,2023-05-28 18:45:06.963,XX,XX
1685299508030,V,0.0,0.0,0.0,4,0.0,2023-05-28 18:45:08.030,XX,XX
1685299508963,V,0.0,0.0,0.0,4,0.0,2023-05-28 18:45:08.963,XX,XX
1685299509963,V,0.0,0.0,0.0,4,0.0,2023-05-28 18:45:09.963,XX,XX
1685299511030,V,0.0,0.0,0.0,4,0.0,2023-05-28 18:45:11.030,XX,XX
1685299563955,V,0.0,0.0,0.0,4,0.0,2023-05-28 18:46:03.955,XX,XX
1685299564988,V,0.0,0.0,0.0,1,0.0,2023-05-28 18:46:04.988,XX,XX
1685299565955,V,0.0,0.0,0.0,1,0.0,2023-05-28 18:46:05.955,XX,XX
1685299566955,V,0.0,0.0,0.0,1,0.0,2023-05-28 18:46:06.955,XX,XX
1685299567988,V,0.0,0.0,0.0,1,0.0,2023-05-28 18:46:07.988,XX,XX
1685299568955,V,0.0,0.0,0.0,1,0.0,2023-05-28 18:46:08.955,XX,XX
1685299569955,V,0.0,0.0,0.0,1,0.0,2023-05-28 18:46:09.955,XX,XX
1685299570989,V,0.0,0.0,0.0,1,0.0,2023-05-28 18:46:10.989,XX,XX
1685299571955,V,0.0,0.0,0.0,1,0.0,2023-05-28 18:46:11.955,XX,XX
1685299572954,V,0.0,0.0,0.0,1,0.0,2023-05-28 18:46:12.954,XX,XX
1685299573954,V,0.0,0.0,0.0,1,0.0,2023-05-28 18:46:13.954,XX,XX
1685299574954,V,0.0,0.0,0.0,1,0.0,2023-05-28 18:46:14.954,XX,XX
1685299575954,V,0.0,0.0,0.0,1,0.0,2023-05-28 18:46:15.954,XX,XX
